Tweet,EVENT,GENERALIZING_SENTENCE,GENERIC_SENTENCE,IMPERATIVE,QUESTION,REPORT,STATE,DYNAMIC,EPISODIC,GENERIC,HABITUAL,NON-GENERIC,STATIC,STATIVE,labels_for_settingA
"why not drop your problems like they're hot? why?because god wishes above all things that you should prosper+be in good health-3 john 1:2 .",0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.6,0.0,0.0,0.0,1.0,1.0,0.4,1
"barcelona fans. you have a new cule. welcome adrian to camp nou .",0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1
"either way. i am so happy for bruce! i don't care what your views are. everyone deserves happiness and comfortability and he is getting his! .",0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2,0.0,0.0,1.0,0.8,0.8,1
"he's wearing his boyfriend's shirt because he really likes it .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
" i miss you kurt .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" i hate that pick. wish he went to an afc team.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
"grapes really are ckoking hazards. #damnitstrue .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"genuinely really fancy a guy?? like it makes me nervous talking to him wat is gowin on .",0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,1.0,0.75,0.75,0
"i hate my life so much! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"for all my mistakes i did in the past. any of those i like to repeat..",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0
"and i'm not patronizing women so as to get lucky. as tempting that as it is. we know it's the truth.",0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.2,0.0,0.0,0.0,1.0,1.0,0.8,0
"i have no respect for messy people in the entertainment industry. ur human first. there's no reason to put foolish drama before ur morals.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" i know i am and i'm proud of it .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" my mil. who's never had an office job in her life. is always lecturing my hubby on how to deal with work problems. ::snort:: .",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0
"half of my classes for fall are being taught by my favourite professor. staff. i love staff. they're a really good professor.",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
" sometimes awards have a viewers' choice thing. i guess it's the kcas.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" oh i thought you meant very bad .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"*listens to french music so words don't get mixed up while writing a paper* nothing could possibly go wrong .",0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.75,1.0,0.5,1
"what are you #grateful for today? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" the country that gets kicked around but plays such an important role in the world. what a metaphor. #wahwah .",0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,1
"neil simon's 'brighton beach memoirs' opens at this weekend.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"about to go see furious 7 .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"screw money for prom. i can get ny phone fixed .",0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
" = perfection. revenge couldn't have happened without the dynamic duo.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
"me and my cousin after the gym !! my other cousin still working out !! gettin ripped....don't mess with us !! .",0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,0
" thanks em tay!!! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"new addition to the family with millie trying to get her nose in! she was happy to have wee sniff of new baby <happy> .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" is #hero. read about this fan.",0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
"#sagittarius are born adventurers. they like smashing spiders with their bare hands and walking to the bathroom with the lights out.",0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
" exactly. protests and banners mean fuck all to this board. only hard cash will win .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
"marshmallow oppa get well soon pls .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"it's pizza pocket day!!!!! my kids have had one pizza pocket in their entire lives so i thought let's go for two times. they are excited <happy> .",0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1
" gagi rico is like artistang namatay sa bangugot wag ka na choosy lol .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"get more followers my best friends? i will follow you back if you follow me - .",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1
"i always go to sleep listening to music . it never fails .",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1
" spooky you dm'd me as i was writing that. certainly would be great for community and would make you even more popular! .",0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.0,0.0,1.0,0.8,0.4,1
"i'm so sick of that most police officers are good officers myth. what a big lie!!!! .",0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"11:11 i wish people would actually want to be my friend .",0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"thank you 4  mt fav &gt;  .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" you don't need to have seen it to see the hero next movie. that one is unrelated to the show. (although ooo is fun!) .",0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"another match #rcb set to lose!!!! sigh. such lazy fielding.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
"nice quarter kobe #lakers .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"#quote #inspiration #motivation #motivationalquote #love .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"but public good is a faltering concept among the decision-makers in both our countries.  .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
"it was originally from dressman and a coat is fucking expensive there. it would probably cost 1000sek .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" hi connie. you said not over twitter. i was wondering why you don't want to discuss africans fixing africa. seems fine to me? .",0.0,0.0,0.4,0.0,0.0,0.2,0.4,0.6,0.0,0.0,0.0,1.0,1.0,0.4,0
" maths-.- haha! ah noo it will be fine. think positive! .",0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"celtics are going to have a hard time beating the team that got them out last year! haha .",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0
" ha sure brian! only because you said i'm awesome and a beautiful singer though <tease> .",0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,1
"follow jenn and .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"great news. i am a #1 seed in the march sadness brackets. i feel i can take it all the way this year.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
"happy mother's day to all the animal moms too!!! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"idc about anything anymore lol .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"miss being in a dance room .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" no u can't....how will i support lou and i? it's my livelihood .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
" that i love. no constant questionning my life choices damn right i am still watching god dam .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"woot! 390 comments to win my book 31 days to a happy husband #happyhusband .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"people have no substance. dude. a lot of people thought lay me down by sam smith was boring so he had to ask tiesto to make a mix of it.",0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.2,0.2,0.4,0.0,0.6,0.8,0.8,0
" he just doesn't want to admit he is one of the cool kids that loves himym .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" aw!!! rest in peace london look <happy-tears> .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0
"do you ever just remember jacob thrap exists and get really happy? .",0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
" of course he wasn't evil. he killed.raped. oppressed. dehumanized. degraded people in good faith .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0
" i finally watched it with sound. her little giggle at the end. stop it.",0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
" this is so cute though omfg .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"@ a good looking asian girl .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" brow where a gash is from the fight she had been in* .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"#sagittarius own the night because we can make you experience true ecstasy then make you breakfast in the morning.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.25,1.0,0.75,0.25,1
" this is beautiful do i have permission to frame it .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" you bet on worthless #gop/#rwnjs. your creds zero. speak i here! .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0
" thanks for the tweet! check out this year's campaign: .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"hate it when some people dont take what harry says seriously. they take things as a joke and that's antis logic basically .",0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0
"i love soso baaaaad .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"fucking hell i only want to ride my bike not go to the moon i do not need a helmet to ride five hundred miles smh .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0
"i shouldn't be punished for not being pregnant.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
" i love you thank you for showing me what it means to be true friends and what it means to love someone conditionally .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1
" wala 'yun <love> finally we made it <love> <love> <love> also yung hatian ng journal report waits lang ha magtitimpla lang akong kape hahahaha <laugh> .",0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.0,1.0,0.5714285714285714,0.42857142857142855,1
" have a good day everyone!! .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"queue looks empty from here is stage door happening already .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
"my mom is my #preciousgift :3 .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"seems fixed that like 95% of judges at the miss universe pageant are american. no??? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" truth. i was slightly wmbarrassed .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"if you need anymore motivation. i'll punch you in your f-ckin face! lmao the best thassit  .",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,0
" ok this is a point. this sure is a point ur making pls learn how to cool .",0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,1.0,0.8,0.6,0
" i know we will! we can't fail and we won't. in the end. we laugh knowing what we accomplished .",0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,1.0,0.8333333333333334,0.3333333333333333,1
"its a stress that we all should feel. next it could be you.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" i called both results 5 months ago! i'm calling an upset on thursday! .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0
"you know what or better still....who is the problem. use it for good and not for bad.",0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,1
" john. you should send that perfect shirt to each member of the #gop/#rwnjs in congress. #democrats .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
" y'all the shit... hope yall know that lol.",0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" when claire answered the door. i asked her point blank if she was following me around. <happy> sorry i didn't make it back! i crashed.",0.4,0.0,0.0,0.0,0.0,0.2,0.4,1.0,0.6,0.0,0.0,1.0,0.4,0.0,0
"my lord my god will never fail me my lord exeeds exeeds all my expectation prayer request now a...",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
"i cant stand bollywood movies these days.. they all suck.",0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0
"on the other side of all of what you're going through.is the fulfillment of the promises god's made to you!you'll need energy to get there! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1
"i go to church and i pray everyday waiting for the day when the jonas brothers will make their return and save us from our sins.",0.25,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,0.75,1.0,0.0,0.0,1
"i love my college lol .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"as for my first post here is the kiss from my sisters wedding this past saturday. #maysecond .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" &gt; slowly letting go as she pulls away. placing a kiss on his cheek &lt; .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1
" it's surprisingly one of the cheaper blends and we love it. i use elevation in a roller tube on myself but it overstimulates sage.",0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,0.25,1.0,0.75,0.75,0
"when youre a dumbass and leave your twitter account open on your moms computer <happy> .",0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
"slade wilson is the biggest bitch out there .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" juno looking good here's our millie from beagle walk at kinshaldy beach today .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
" #we love ya! &amp; your dream team in mojave. ca.#every one doing an extremely awesome job!! .",0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.4,0.2,0.6,0.0,0.4,0.8,0.6,1
"(cont) although i too got like.a bit screwed up but hey..",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0
" thank you!! i'm an anxious older sister stuck at the office! have a great day.",0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
"+pretty cool and he like brings it everywhere with him and so today at the end of mass he told all of the children there to go up to the+ .",0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1
" the problem is no one yelled worldstar in nate video so it was unlicensed and therefore illegal .",0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0
" it almost makes me want one but im poor as hell... bzzz .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
"also on the plane watched john wick. ticks the boxes. thoroughly uninspired though. utterly bored.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0
"there are two voices talking to you today. one is encouraging ... more for taurus .",0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1
"for in much wisdom is much vexation.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" love the name bars. and that finally somebody is wearing my number #6 .",0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"idgaf about mayflower and pinocchio's fight .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
"wow just leave me like that it's cool cus apparently to you i have no feelings .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"wow . they better not have this lame ass nigga go back to wm . #raw #fucktheyesmovement .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0
" looks like the garage sale doesn't start until 9 - do you want to meet at 8:45 instead? .",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
"some girls are lucky cause all they do it tweet notice me and he notices them and in here like tweeting a lot .",0.5,0.0,0.0,0.25,0.0,0.0,0.25,1.0,0.5,0.0,0.25,1.0,0.25,0.0,1
" watching this both magnificent and terrifying. i love it.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"the wise words of steve!  .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"where will interest rates go from here? economists weigh in on the bank of canada's next move .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
"come out and see this beautiful man child at freebirds frisco .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1
"1000 fucking words left <happy> <happy> grt .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
" nice meeting you (possibly again) today..",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"#spiritsaturday grant me the grace to experience life without judgment. ~sonia choquette #quotes #inspire #mantras .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1
"okay so i'm watching some national geographic shit on predatory animals &amp; so yeah i'm never watching lion king the same again .",0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0
"i literally bitch about them ppl who i hate the most! i do it here..in twitter!! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0
" i hate you .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" oh ok. you have to send me your 411. my #'s are the same.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"instead of saying god. i have a big problem. say problem i have a big god.",0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1
"enter to win prizes from and . more info: .",0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1
"he was mad i hadn't texted him all day . you outta town with yo boys. i'm not gonna blow up your phone. enjoy your weekend away.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,1.0,1.0,0.4,1
"who is the sweet anon .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"i'm applauding the federal government today! i was in and out of the passport office (scarborough centre) in 20 minutes! impressed. #cdnpoli .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
"i think about you all the time. even when i have so much to worry about even in the late hours of the night. you're always on my mind.",0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1
" you don't have two perfectly good forks at the ends of your arms?? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" i really hope i get this. im praying lool .",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,1
" omfg yes <sad> hes so cute .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" lots of subjective assessment = difficult decisions 4 + patients. #diepflap #breastcancer #breastreconstruction .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"in general idk why. but i eat my meals hella slow! .",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
"i think i failed that test .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0
"the thing is. i can say kill tories all i want but we will still never have a 1 tory dead to every 100 disabled people ratio. sad.",0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.25,0.0,0.0,0.0,1.0,1.0,0.75,0
" i love you sooooo much guys. u're perfect to me .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1
"can i please have an older brother like ? thanks.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"some parents were a bit tense and very reserved today. the kids at our center did wonderful. there were no conversations or questions .",0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1
"im stupid ok? i help but it turn out to be a mess. i was wrong. im stupid af ok? sorry.shouldnt have tell you. shouldnt have tell you.",0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.0,0.0,1.0,0.8571428571428571,0.42857142857142855,0
"life isn't a fairy tale. sorry cinderella you drunk ass hoe!!!! sort your life out girl! #quote #keepitreal .",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0
"olympiacos dedicated this championship to the famous composer mikis theodorakis #athenslive #olympiacosfc  .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
